ID;dsc_item;melhor_classif;match_score;Quant. Carct. DSC;Quant. Carct. Classif;Diferença
860;suco de fruta sabor caju de primeira qualidade concentado nao alcoolico nao fermentado sabor caju ingredientes agua potavel concentrado de caju aromatizantes  aroma identico ao natural de caju acondicionado em recipientes apropriados original de fabrica com aproximadamente  500 ml com informacoes do fabricante e data de vencimento estamapado na embalagem embalagem c  de 500 ml c; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;33;381;116;265
898;tela de projecao eletrica 4x3 100?? caracteristicas tela eletrica serie a nao intercambiavel com sensor de corrente nao possui moldura formato 43 video limpeza do tecido e feita com sabao neutro e agua voltagem disponivel 110v modelos tem100va area de projecao 2030x1520mm comprimento do estojo 2315mm dimensoes entre furos 2295mm altura 1640mm; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;33;344;111;233
167;agua mineral sem gas 200ml  informacoes adicionais produto de boa qualidade potavel com tampa aluminizada e deve estar acondicionada em copo plastico nao toxico intacto desinfetado sem evidencias de violacao de remendos manchas ou amassadose rotulados na origem com marca classificacao fonte de procedencia prazo de validade data de envase caracteristicas fisicoquimicas e demais informacoes exigidas na legislacao em vigor  fornecimento embalagem contendo 48 copos de 200ml c; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;476;116;360
254;bebedouro de pressao capacidade de refrigeracao de 6lh deposito de agua em aco inox com serpenti bebedouro de pressao capacidade de refrigeracao de 6lh deposito de agua em aco inox com serpentina externa dreno para limpeza da cuba torneira em latao cromado copo e jato ralo sifonado tampo em inox polido gabinete em aco inox controle automatico da temperatura filtro de agua com carvao ativado serve ate 40 pessoash voltagem 127120v; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;432;116;316
258;bebedouro industrial 03 torneiras capacidade 200 litros com cuba de 11 litros 110v modelo em aco inox com 02 torneiras copo e 01 torneira esguicho com cuba injetada e pp de alta resistencia facil instalacao com filtro embutido manutencao simples acompanhada de mangueira conectores e tubo de despejo cuba com armazenamento de agua sem necessidade de saida ou esgoto capacidade de retencao de agua 11 litr; equipamentos para contramedidas eletronicas  contracontramedidas e de capacidade de reacao rap;32;404;95;309
463;contratacao de veiculo tipo onibus minimo 36 lugares ano de fabricacao 2007 acima linha de transporte escolar municipal n 1201 percurso diario 94000 kms no itinerario faz do nivaldo pedras faz ana br 251 coagril aeroporto trevo agua branca rio preto unai para a e e virgilio de melo franco  e e vigario torres  unimontes no horario da t sendo 245 dias letivos e escolares no periodo de 0102 ate 31122022; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;403;116;287
486;coxa e sobrecoxa de frango coxa e sobrecoxa de frango corte de frango deve apresentarse com carimbo de inspecao do orgao competente nao deve apresentar gelo superficial agua dentro da embalagem nem qualquer sinal de recongelamento gelo de cor avermelhada por exemplo nao podem ter manchas de qualquer especie nem parasitos nem larvas o sabor e o odor devem ser caracteristicos a cor deve ser rosada sem tempero congel; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;417;116;301
526;extintores de incendio extintores de agua pressurizada extintor de agua pressurizada capacidade extintora 2a sistema de protecao por extintores de incendio  tipo portatil fabricado conforme nbr 158082010 pintura vermelha aplicada por processo eletrostatico carga 10l tempo de descarga 50 a 60 segundos pressao de trabalho 10 mpa peso bruto com carga 14 kg comprimento de mangueira de 650 mm; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;390;116;274
633;leite uht integral zero lactose leite uht ou longa vida integral para dietas com restricoes de lactose submetido a altas temperaturas durante o seu processo de fabricacao porem com a preservacao de seus nutrientes ausencia total de bacterias e antibioticos e nao deve apresentar adicao de agua o leite deve atender as caracteristicas sensoriais exigidas pelo regulamento tecnico de identidade e qualidade de produtos lacteos do ministerio da agricultura pecuaria e abastec; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;472;116;356
638;limpador multiuso domestico para limpeza pesada liquido  composto de linear alquilbenzeno sulfonato de sodio    tensoativo  nao ionico   alcalinizante    sequestranteeter   glicolico    perfume   e agua   com  validade  1  ano  a  contar  da  entrega   embalado  em frasco   plastico   contendo   500   mililitros   do   produto    laudo analitico do lote do produto e autorizacao de funcionamento do fabricante na anvis; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;420;116;304
688;luvas de procedimentos tamanho medio em latex 100% natural nao esteril ambidestras resistentes com tensao de ruptura minima atendendo ao padrao 15 aql totalmente impermeavel a agua e a outros fluidos superficie lisa atendendo as exigencias da rdc no 05 de 15 de fevereiro de 2008 ca e lote impressos no punho ca = 13030 validade de 5 anos da data de fabricacao com registro na anvisa caixa com 100 un; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;400;116;284
705;maquina de lavar gabinete zyncplus  em aco galvanizado cesto em polipropileno automatica capacidade de roupa seca 12 kg eficiencia energetica classe a velocidades de centrifugacao 750 rpm funcoes 12 programas de lavagem niveis de agua 4 sendo extra baixo baixo medio alto extras turbo agitacao economia duplo enxague lava edredom sistema de lavagem agitacao alimentacao 110 220 v; maquinas especializadas para fabricacao  de  semicondutorescircuitos microeletronicos e placas de c;32;379;100;279
735;pao de cenoura feito com produtos de 1a qualidade composto de farinha de trigo fortificada com ferro e acido folico cenoura acucar leite agua sal e fermento quimico peso unitario 50 g acondicionado em saco plastico atoxico com 20 unidades nao reciclavel fechados em perfeitas condicoes de higiene validade minima de 05 dias a partir da entrega demais condicoes de  acordo com as normas de saudesanitarias vigentes anvisa sif decreto 1248678 rdc 902000 e outr; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;458;116;342
757;polikit potabilidade  kit desenvolvido para controle de qualidade da agua para consumo humano analise de dureza cloreto e alcalinidade com resolucao melhor do que o kit basico e tecnico ideal para monitoramento de agua em pocosanalisa alcalinidade cloretos dureza total ph ferro amonia cloro livre oxigenio consumido cor turbidez coliformes totais e colicolipaper tecnobac reagentes para 100 testes de cada parametro fisicoquim; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;427;116;311
793;refrigerante sabor guarana em garrafa pet 02 litros sabor guarana possuir os seguintes ingredientes agua gaseificada acucar extrato de guarana acidulante acido citrico aromatizante corante caramelo iv  conservadores sorbato de potassio e benzoato de sodio  e para uma porcao de 200ml possuir em sua composicao o limite maximo de 11mg de sodio e minimo de 20g de acucares marca sugerida antartica ou similar em qualidade apresentar amostra no prega; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;32;447;111;336
820;sabao em barra embalagem com 5 barras composicao sabao de acidos graxos de cocobabacu sabao de acidos graxos de sebo sabao de acidos graxos de soja linear alquil benzeno sulfonato de sodio coadjuvante glicerina agente antiredepositante fragrancia pigmentos e agua embalagem constando dados de identificacao do produto data de validade e registro no ministerio da saude apresentacao pacote com 5 barras de 200 gram; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;32;413;116;297
859;suco de fruta liquido tipo nectar sabor de uva composto de agua suco concentrado de uva acucar aroma natural acidulante acido citrico e espessante goma xantana com as seguintes informacoes nutricionais por porcao de 200ml valor energetico 120kcal 503kj carboidratos 29 gramas sodio 76 miligramas sem adicao de conservadores sem gluten com fornecimento em embalagem tipo caixa multilaminada cartonada impressa de 1 litro validade maxima 01; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;32;438;111;327
39;070401  calha de chapa galvanizada no 24 desenvolvimento 33 cm                    condutor de agua pluvial e buzinotes sera medido por comprimento instalado m o item remunera o fornecimento de materiais e mao de obra para instalacao de tubo na cor branca condutores verticais e executadas com pvc reforcado com  as juntas com bolsa e anel de borracha inclusive materiais acessorios para emendas suportes juncao em outras pecas vedacao e fixaca; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;31;443;116;327
248;barreira plastica  120x44x60cm composicao polietileno contra acao de desbotamentoprotecao contra raios uv e resistente as intemperies climaticascor laranjapossui 6 faixas com refletivo brancopeso 7kg vaziaaltura 60cmcomprimento 120mlargura 44cmencaixe machofemea para interligar uma peca a outrabase com 3 sapatas para escoamento de aguacompartimento interno para preenchimento com agua visando maior estabilidade e peso ao produtoempilha; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;31;438;116;322
259;bebedouro industrial 100 litros  ou superior inox acq gabinete estrutural em aco inox 430 capacidade de armazenagem 100 litros ou superior compressor hermetico embraco isolamento termico eps filtro industrial pou 5 aparador de agua em aco inox 430 flexivel para escoamento embutido    torneira de alta resistencia em metal cromado gas refrigerante ecologico r134a termostato regulador de temperatura pes regulaveis tensao 127 ou 220 v torneira pressaojato opc; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;31;459;116;343
